user_id,community_id,most_common_party,all_parties
146448681,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3024638457,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1219965624367173632,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
95049929,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1424800402508328960,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2844869322,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1725431600,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
27606361,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
288204711,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2335752723,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1049660266340904960,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
4089674993,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1541782779825881090,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2634703744,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
32166623,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2387188576,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1361385459734220808,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1414000123416350720,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
432340145,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
374516225,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1086928284,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
85543043,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2942689882,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
75224668,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
801054989888131072,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
384236782,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
430248545,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1156225273928527872,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
390101976,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
507148800,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2941360977,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
110396763,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
173081447,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1002068070633000960,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1035590369302519808,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1335898571279896577,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1562444297206919170,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1291929727171690497,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1221797144362962688,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1169685320402722817,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2481718564,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3309215673,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
474967536,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2352401171,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1098968989777182720,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1026897399569108992,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
757599085641789440,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1491122529024552968,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2209486779,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3109897131,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1372944860,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1492568467018502150,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1275047630,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
577409388,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1696961976,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
303953424,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
522131924,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
927356839,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
797679000,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3494060662,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1229826994759774208,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1537330274,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
257517267,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
285650914,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1209842483468939265,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
361403479,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3514483341,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
267925085,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1578406325842853888,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1029007972540788736,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
908731428124397568,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
434232469,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1510072559345221634,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1564701618423177219,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
598455937,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
436470257,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1566553698,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
96777460,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
4256433335,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
113950687,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
388330414,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1449711685942628357,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3776006296,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
3172389106,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1634399438,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1140517423,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1239143003329044483,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1385523976995229699,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
888132475028779008,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
2166272291,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1430200591905660931,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1571560526366347267,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
1606477722,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
499561762,0,Azione - Italia Viva,Fratelli d'Italia;Azione - Italia Viva
