user_id,community_id,most_common_party,all_parties
1504826736931917825,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1367195379545108482,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3028001441,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
481929883,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2203235501,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1559802658768228352,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
761199012120670209,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1297516323052892163,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
822771178112749568,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2804043000,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1261067028783341570,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
42729551,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1390709299920449536,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2387188576,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4845999597,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
22626301,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
790164996667871233,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1478072962876063744,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1513574505301610497,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1571776876040916736,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2178756107,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
357074444,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
784101368646819840,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4876948905,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2714596672,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1475639159008210955,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1488212757761732609,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
470358794,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1252215209193803780,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1050637774548652032,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
34869365,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1446413967761498125,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3946857573,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
104429551,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2918309829,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
960556479332929536,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1638278257,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1003507623214370816,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
812373841997611008,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1228064064,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
992786761377042432,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
503419911,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1357230348267098112,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1364430734,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
973557816140103680,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2437844457,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
881977445955645440,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1298600929684418562,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2809403786,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1549787567075344384,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
27007400,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
479821713,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1562717028556759040,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1296322085241987072,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1696277574,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1142813121880449025,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
300829386,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1482632439486898176,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
332885533,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
731149244833378304,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1075869225422598146,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4243675906,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2169551812,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1076517972674531200,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1481202482198065152,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3224143481,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
416419905,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2570957394,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1900639824,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1029413098959130624,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
48042769,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
75336743,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1559467518602911745,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2483850749,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
615597661,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
711184981742198784,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1636129136,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1222235658305052672,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1159874141673181184,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1350950246663258120,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1470625458,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3109897131,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
432775176,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
598829324,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
553680201,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
408827929,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1134456446391918593,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2437846648,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
409471939,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
303953424,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1309830166823211008,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
981596752611561472,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
952247360,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1117415327615397890,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1482983482078990336,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
752010888,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
966492170,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
285650914,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
140814256,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
519940626,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1559592782360109057,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
499626957,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
410124018,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4579400249,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1073743498149535744,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
433668600,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
836271002,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4830536661,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1472956555,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
406366657,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
350256698,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
837271939223814144,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4050092068,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1187942365522267904,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
781502718083010560,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2480161826,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1241354707731439616,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4432360889,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
881415215673462784,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
328473338,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1336964342823129088,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1258421688775180290,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
456854642,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
600638391,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1537795324684685314,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1486965874787602435,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1547970411295490048,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1001116760995782656,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
598455937,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
269018901,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2247433494,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2265883226,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2573449116,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1554801991532089346,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
533268748,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1566553698,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
69092397,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
704821866,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4197644253,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
622967560,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
794158436,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
100396713,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
85838534,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
81075901,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
113481513,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1505914022364913664,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
408011375,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
416372229,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3015166577,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3776006296,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1445122665488994306,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
371619032,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
211226743,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2425572206,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1571560526366347267,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
58503950,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1493589848,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
448761968,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1257308554131730432,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
14278162,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
99361454,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
513144334,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2500982424,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1493665131401814025,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
496093668,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1385186335774978048,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
491362972,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
39338497,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1114098782,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1238888091986866176,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
888003701293625344,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
343746355,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1958902520,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1262817384,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2320080849,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1074329685532835840,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
476650928,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
534489041,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1537274166,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
982949844,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
447486869,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2153812941,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1076517972674531329,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1257045999559868419,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
407079267,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1122597057829703680,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1105341553965522945,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1946899837,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
809776376228249600,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2293869677,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
4656497915,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
477548046,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1170995672377626625,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2469853190,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1019202374773112832,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
408411994,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
418688411,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
157621562,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1509503085856624640,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2903541269,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3556304655,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2227711330,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2996797988,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1175331979727921153,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1045290126,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2431737083,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1418235314,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1274081180657299463,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
847366709333770241,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1044242254523760643,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1208458128523743233,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1562684216194002948,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
769575190468694016,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1568729049718988800,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
384440283,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
106548241,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
916246002553835648,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1345376815381151744,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1434454734618890243,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
722713560988704640,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1541122202266902531,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3955403182,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2323550754,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
572817456,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
3179516464,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1528352861595308033,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
951954227525505025,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1055797022,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1086369788786548738,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1559467518602911744,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1093122835,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1461814774048645120,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
738013692567126016,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1521523785509314304,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
325760306,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
834372106263658496,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1384264394,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
950497146,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
59165953,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
976995883,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
719545452,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1205594306,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1296055260394532865,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1441122414465851392,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
508542444,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1276570771,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
320098628,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1069875371120709632,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1488212757761732608,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
915931191139864578,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
924294987474440192,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
892382794810363904,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
886650660300746752,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1349490629324242688,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1558780766741565440,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
17565436,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1324385804475617281,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1538828705656610816,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
986192262924291968,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
1446709016286072833,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
2198111423,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
960562443549335552,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
483384295,0,Movimento 5s,Movimento 5s;Fratelli d'Italia
