source,target,weight,p_value
52424550,3290984981,42,1.3725128317396597e-06
52424550,523431666,33,2.1643817749268723e-06
52424550,1672302936,23,2.167594195265805e-06
52424550,3898955560,36,2.2619380173623383e-06
52424550,3362921608,22,2.9333824644113116e-06
52424550,1166877775,28,2.959811831778876e-06
52424550,3021505114,29,3.560216375398176e-06
52424550,1337596044,21,4.455797795985293e-06
52424550,1117145216753049600,28,5.699497802676878e-06
52424550,1190596207741218816,35,9.559868544312082e-06
52424550,1459853455128936448,20,9.637008268643953e-06
52424550,1006400634,37,1.0101958519223102e-05
52424550,1287422621404073984,29,1.5696231180502554e-05
52424550,1704888342,26,2.0192685243897814e-05
52424550,2216179636,33,2.0836902688436578e-05
52424550,437635996,39,2.3274576323907456e-05
52424550,1446413967761498112,28,2.575498901781801e-05
52424550,942463485073657856,30,2.6107841538071974e-05
52424550,917709164,36,2.676551234920419e-05
52424550,771173647,25,2.7006297031011788e-05
52424550,2420586324,21,2.8192507424770212e-05
52424550,1036982799549513728,30,2.906696478031517e-05
52424550,1370731614746112000,22,3.4773444984416916e-05
52424550,1226537390690521088,28,3.794959658187091e-05
52424550,2418090724,26,4.524497061162158e-05
52424550,274087932,10,6.537060847507566e-05
52424550,1482834883680559104,14,7.523547452688853e-05
52424550,1390709299920449536,22,7.877087257027562e-05
52424550,1492230236871835648,28,8.817783099776644e-05
52424550,2470692079,16,9.233917017020102e-05
52424550,845643381141360640,19,0.00012474884736889423
52424550,1283871669732487168,27,0.0001273402379268147
52424550,50286652,12,0.00013350178430905348
52424550,590118003,22,0.00017050543967493247
52424550,700469676846018560,10,0.00017905952648271872
52424550,986192262924292096,16,0.00017959231189186846
52424550,85136516,14,0.000181668505682822
52424550,1464788840,19,0.00018628314196177112
52424550,1495307335245389824,20,0.00019120620983949617
52424550,426152264,15,0.00020581070087616216
52424550,96340114,31,0.00020839436003189772
52424550,2431061097,15,0.00021968712356313543
52424550,1394277882,22,0.00022795753376977915
52424550,715454974185050112,30,0.00027404856278482383
52424550,765555246,23,0.00028816216413463076
52424550,414385318,18,0.0002985164162575998
52424550,424084271,28,0.00031307741517053335
52424550,1382036227730325504,17,0.0003132782546506178
52424550,3068577610,24,0.00034709465541080505
52424550,1168202277091516416,15,0.00036738369051109474
52424550,1055481505,11,0.0003843108934399726
52424550,583915043,13,0.0004167934286005752
52424550,1320712754739761152,12,0.00043102414827998363
52424550,510786998,24,0.0004375036695053668
52424550,356159314,24,0.00044551138303641823
52424550,2289505911,15,0.000494109942585689
52424550,156931889,14,0.0004959890559249561
52424550,1362438933066448896,22,0.0005268315525767947
52424550,1097203348913168384,14,0.0005529565384328269
52424550,1472956555,13,0.0005729595113771884
52424550,701927677,15,0.000612308673356887
52424550,3229172415,12,0.0006772932570205399
52424550,983253218,17,0.0006951776150648696
52424550,2754543846,18,0.0007961199713551319
52424550,582152087,24,0.0008954827032208559
52424550,119418146,9,0.0008987302847579434
52424550,1340196235840516096,9,0.0009224890318507777
52424550,362504444,10,0.0010036019634296783
52424550,223881169,11,0.0010165251388550975
52424550,989972490402353152,12,0.0010323510971704463
52424550,528558908,12,0.0010343208232689919
52424550,1389867290318053376,9,0.0010344361511799897
52424550,411530100,14,0.0010553714299723603
52424550,3308422191,25,0.0010773059405304404
52424550,1484609857370169344,13,0.001153176021415284
52424550,438798142,15,0.0011768100896976815
52424550,377333871,14,0.0013054251982593122
52424550,337095410,15,0.0013575810573913955
52424550,532222780,11,0.0013760485249680718
52424550,1222235658305052672,21,0.001428357948380083
52424550,2714596672,12,0.0014357203382404378
52424550,1193574074502569984,14,0.001443558042638671
52424550,274093178,15,0.0015145099526487225
52424550,1083680015492022272,10,0.001544607606669748
52424550,1349490629324242944,16,0.0015466305574042393
52424550,2820333045,11,0.0015820717294423683
52424550,2280648054,19,0.0015850962187830707
52424550,1082281620546179072,17,0.0017177627742680029
52424550,2477333779,13,0.0017993402776846988
52424550,1445077647344689152,10,0.001944985241636008
52424550,1422603231226699776,10,0.0019577527055244263
52424550,839734666110382080,12,0.0020142056954927656
52424550,1387778360365961216,9,0.002073074608508114
52424550,906041539,8,0.002176782335999999
52424550,1291989816461209600,9,0.0021801677463193477
52424550,1056590361722867712,11,0.002331020264512059
52424550,956262769,8,0.002351503352663158
52424550,111696944,10,0.002484538483950016
52424550,3003254493,9,0.002505291777848251
52424550,2318032643,8,0.0027588436959700407
52424550,1544217553836335104,7,0.002938387257935116
52424550,1143894069946593280,20,0.0031092133051352166
52424550,3224143481,10,0.0031285028664345903
52424550,1222227577,11,0.003272233944359814
52424550,713088463663456256,8,0.003454336717398438
52424550,1201691502,8,0.003459127429354153
52424550,831981618,10,0.0035488763197947075
52424550,92764266,10,0.003678294416835681
52424550,565287586,11,0.003792777589907394
52424550,1474494649142288384,9,0.0038154718402005883
52424550,2386237696,15,0.004082502633867742
52424550,549964088,10,0.004162622421284169
52424550,1304503355356708864,12,0.0042033403880805875
52424550,2172743300,20,0.00423178559961825
52424550,1349484592491859968,10,0.00428682889410043
52424550,1274083701702434816,8,0.0045280778369919394
52424550,1003993784718278656,14,0.0047136675883950015
52424550,1249334580580057088,8,0.0048179213603121405
52424550,382161035,10,0.0048453321659591
52424550,1513080293393059840,14,0.004981400771536874
52424550,632742781,9,0.005070044376500415
52424550,1512507724742991872,15,0.005131811072501287
52424550,4845999597,9,0.005180288293921969
52424550,1334612474,12,0.005269425937095961
52424550,1430994750346301440,13,0.005303141323416407
52424550,418809718,19,0.0053039191303994385
52424550,564497761,10,0.005368370738156629
52424550,1249751534,11,0.005835705613587004
52424550,899952481,11,0.005889752682642386
52424550,1506303869621575680,9,0.006127431110504019
52424550,722726514832326656,11,0.006154226959128859
52424550,3004002945,16,0.0065402860870262605
52424550,2870082475,11,0.006650019318078615
52424550,1611260352,6,0.006714755898688438
52424550,383414938,10,0.006730332433322428
52424550,1437135834457821184,8,0.0069931003971531285
52424550,1292463168166526976,8,0.007125835564783941
52424550,1336964342823129088,12,0.007137511939689097
52424550,1040370332,9,0.007169808795829994
