source,target,weight,p_value
1024976264,1262847241125015557,15,0.004981655430858331
1024976264,1123214964,10,0.0051046520217067565
1024976264,1146511719272976386,8,0.00513863241227392
1024976264,266700017,18,0.005186656428122863
1024976264,1361172523296182281,25,0.005228205397965821
1024976264,3051018857,25,0.005228205397965821
1024976264,1168042548113358848,8,0.005383552771785697
1024976264,1546060534486908929,11,0.005459480368836448
1024976264,1158164456,13,0.005801067395387978
1024976264,1562543129504657408,7,0.006100292157553004
1024976264,1478415242636017664,9,0.006105298198903005
1024976264,1189519863934586881,19,0.006151844367579347
1024976264,1329691492391284736,12,0.0061655864118065895
1024976264,1069552123547926528,8,0.006213242001774425
1024976264,1481220502505111552,10,0.006326285854335947
1024976264,825116581579673600,8,0.006433219449661199
1024976264,229160327,24,0.006451901450308357
1024976264,1405502835001790464,24,0.006451901450308357
1024976264,1364236692073439237,24,0.006451901450308357
1024976264,4192716989,24,0.006451901450308357
1024976264,1030124031733911552,12,0.006478556681779274
1024976264,1172078344319447040,7,0.006493910093088787
1024976264,1550808280641015808,17,0.006540235577242477
1024976264,1392112049996681218,6,0.006601596841870989
1024976264,917818009,11,0.006856264760161141
1024976264,1372573350,10,0.007122060219894609
1024976264,4704793922,7,0.0072507108015663
1024976264,3307400673,7,0.007294237990401664
1024976264,1311224527138050054,11,0.0074106599386645836
1024976264,3014142712,8,0.00751694681821391
1024976264,1103360481341902854,23,0.007961905849791303
1024976264,1553386372882366466,8,0.008114785689354974
1024976264,519378175,7,0.008270101604940738
1024976264,1549823053374291969,7,0.008373720549135035
1024976264,421841453,8,0.008625313744372655
1024976264,1476820922,7,0.008766282062663139
1024976264,1354863119550607361,7,0.008790571906876234
1024976264,493285850,6,0.008956160496936927
1024976264,1519452706527748099,13,0.00902432501657768
1024976264,1512893735444660228,19,0.009371514655865745
1024976264,288764479,6,0.009478319043448646
1024976264,713448101785288708,11,0.009520747743116478
1024976264,862202945420611584,11,0.009671731157401607
1024976264,1241688382574657536,12,0.009688901040699992
1024976264,1520787276191703041,8,0.009712720129631435
1024976264,1082658201152163843,22,0.009825181450569672
1024976264,1498934294173130752,7,0.009830819214810129
1024976264,1365163546951249920,11,0.010022595757618546
1024976264,1262014876983144448,6,0.010233597699935414
1024976264,1473656307324526592,8,0.010376905896253981
1024976264,517487632,5,0.010430079340897451
1024976264,843456728738005120,6,0.010713122174806333
1024976264,356050856,13,0.010736650617648042
1024976264,425811911,5,0.010806180824959393
1024976264,2754982790,9,0.010860414319271339
1024976264,211191573,5,0.010867495020613198
1024976264,1097872390464438016,5,0.011048318017532236
1024976264,2328503457,14,0.011300296419514074
1024976264,4867779305,6,0.011560137793600064
1024976264,2381791600,6,0.011561019943888423
1024976264,1032964351156793345,10,0.011699266372608307
1024976264,88215646,8,0.01209751402257693
1024976264,1167445501584859137,21,0.012124346838197108
1024976264,725303062626230272,21,0.012124346838197108
1024976264,1139875363,8,0.012248535231929801
1024976264,1504748501221232640,5,0.012310943932448826
1024976264,588694308,5,0.012486654336072036
1024976264,1073234318489763841,10,0.012726680219387615
1024976264,1029736834333593600,8,0.01280432442659106
1024976264,403011733,6,0.012923492297153831
1024976264,1549812949459632133,10,0.012927658904085024
1024976264,882601007338979328,5,0.013075666505667846
1024976264,418646304,16,0.013115501527244496
1024976264,1052650359217360896,7,0.013363461010158062
1024976264,66849278,7,0.01338673624078517
1024976264,391514883,19,0.013975586293303933
1024976264,1433080065311531020,8,0.014066106933740849
1024976264,1233305901756489728,20,0.0149613352434868
1024976264,1300893872,20,0.0149613352434868
1024976264,1555170698800386048,5,0.015094938254970401
1024976264,1038909791966572549,8,0.01518984629106382
1024976264,3240637179,9,0.015190439138491102
1024976264,1389670393,5,0.015581045992135195
1024976264,2383974494,6,0.016362731563478193
1024976264,827814626121375744,7,0.016422403381078754
1024976264,2533217510,10,0.01698006328134574
1024976264,1486131065215406081,11,0.01701282928762516
1024976264,82145527,6,0.017197809852207896
1024976264,1357073756506759169,6,0.01753234894916974
1024976264,1078193484052484096,7,0.017736586994108086
1024976264,735892676306972672,17,0.01775293827566369
1024976264,1053922704359874561,5,0.017817948013544083
1024976264,1519382878815199232,19,0.01846190826798622
1024976264,1630204784,19,0.01846190826798622
1024976264,1011899894607605761,19,0.01846190826798622
1024976264,253135962,19,0.01846190826798622
1024976264,2997687555,5,0.018751251717798716
1024976264,1324314571356733441,9,0.0188452367277016
1024976264,1266796512207671296,5,0.018874160830146838
1024976264,1490653054605176832,8,0.01896645660361017
1024976264,1385276972763336704,17,0.019061608284596077
1024976264,3184690091,8,0.01929629259422589
1024976264,1339293817745403906,6,0.01940379134559861
1024976264,4914915772,8,0.019575133623547326
1024976264,1551587410240307207,6,0.019650522821118167
1024976264,1284740064816365568,10,0.01967189742471369
1024976264,957427112,8,0.019898602907626843
1024976264,1448018772170772486,5,0.020342928567695887
1024976264,744861919450963968,6,0.020378578494868894
1024976264,1427012746273492992,8,0.021085039291871884
1024976264,493025647,4,0.021125451392008436
1024976264,268939266,5,0.021199726556165043
1024976264,1407173916,4,0.02241409235442528
1024976264,1615094130,6,0.022517998136852502
1024976264,1354360080989364224,7,0.022522390095640513
1024976264,516396544,18,0.022781224052006048
1024976264,1563600800949030912,5,0.022983573700774442
1024976264,1265617730893500416,10,0.02332361516034985
1024976264,3120704082,9,0.02361100464838063
1024976264,872534316,11,0.02366863905325444
1024976264,1364160183677702144,7,0.024370113416046463
1024976264,1186082594,6,0.024374074051821806
1024976264,1033431316774244352,5,0.02461423657534631
1024976264,1420870472,7,0.02494953809576895
1024976264,2501851306,7,0.02521523173607981
1024976264,1304824033,6,0.025397622732539347
1024976264,1230138367767121920,5,0.026012294873748946
1024976264,1346061409273208832,4,0.02608405330458885
1024976264,924742929528381450,5,0.026678606343212806
1024976264,1514147899751518208,5,0.027177996076087403
1024976264,4480118843,4,0.027583690436774964
1024976264,1403721652475682818,17,0.028110706120383508
1024976264,1256854867047579653,17,0.028110706120383508
1024976264,1041683804526534661,6,0.028227278198626277
1024976264,4776516803,6,0.028227278198626277
1024976264,2166811532,5,0.028484846057661883
1024976264,439164590,5,0.02856012452675187
1024976264,1078044157,4,0.02867253603910909
1024976264,2402653372,5,0.028902659667619547
1024976264,22600780,5,0.028990551963826664
1024976264,1125778520720990208,5,0.029168613783242453
1024976264,1511960439478960128,5,0.029168613783242453
1024976264,1546060534486908928,5,0.02939399266913752
1024976264,1484532138615709698,15,0.029758406764762366
1024976264,1040169414522490752,4,0.030579304397018437
1024976264,1415334052673069059,7,0.030855040129823152
1024976264,1327952998362984449,13,0.03125
1024976264,276697615,6,0.03125
1024976264,600790586,4,0.03146270467190158
1024976264,1563248957996036100,4,0.03149127967319552
1024976264,935723004,4,0.03165842163332122
1024976264,2170225513,4,0.03180936014205479
1024976264,1351889714534559744,5,0.03234918430760669
1024976264,1487532436468686856,7,0.03301403307408618
1024976264,284620932,5,0.034312654912355356
1024976264,1554214707468320774,5,0.03461996679294177
1024976264,210501383,6,0.03470249078541482
1024976264,3418603517,5,0.03476312275348473
1024976264,840214724734275585,4,0.036783823930140465
1024976264,1675339604,7,0.03734452822486791
1024976264,1044144480964800512,8,0.03750053604677866
1024976264,1528116476569346048,5,0.03765680598530508
1024976264,1393644713060749314,4,0.03811727956966714
1024976264,513497583,6,0.03859767495282545
1024976264,1295831011197169664,5,0.03935722391565027
1024976264,1538622702268858369,5,0.039400412058470474
1024976264,1518688684027133953,4,0.03997820099219415
1024976264,1538622499444994054,4,0.03998832113456257
1024976264,4148559328,4,0.04048381552098163
1024976264,1267832723512721410,5,0.040568903763722304
1024976264,1464641021401309184,11,0.0410756268827121
1024976264,1559858028240830464,6,0.04157975192738791
1024976264,1512330709947625473,6,0.04223513603210449
1024976264,1280060881502641920,4,0.04223513603210449
1024976264,1010059621527179265,5,0.04344203828965022
1024976264,1184807557380091904,10,0.04460158163771621
1024976264,1542612311864754176,8,0.04468247479931797
1024976264,1370214476,4,0.04507324411032953
1024976264,918072179559936002,7,0.045078795705039774
1024976264,1471499326362849280,8,0.04511969917166493
1024976264,949388845,6,0.04526613752481193
1024976264,1407507486685511680,5,0.04537339921837715
1024976264,531137922,4,0.045820962478069154
1024976264,1257316616,4,0.045820962478069154
1024976264,1346540420579340288,4,0.04627959559887358
1024976264,1353988796203884544,5,0.046398933565776325
1024976264,978681736455389184,12,0.04665599999999999
1024976264,1252024915521343488,4,0.04665599999999999
1024976264,1164947959928238080,7,0.047489557214573534
1024976264,1516812653989146630,6,0.04968418127296169
130537001,1062583370,235,5.848804096463661e-38
130537001,1519061685604077569,124,2.4257450195987606e-20
130537001,1657471614,114,9.317239055500153e-19
130537001,440137166,108,8.31256825804743e-18
130537001,1363984487822946304,105,2.48255073626161e-17
130537001,422576910,64,2.92484215320693e-17
130537001,1308700248181821440,103,5.148145185553847e-17
130537001,442225392,102,7.41344940220871e-17
130537001,3416780741,99,2.213613607557408e-16
130537001,1405502835001790464,97,4.589868006646383e-16
130537001,767145832915304448,97,4.589868006646383e-16
130537001,305791501,95,9.516570962940327e-16
130537001,2355478989,93,1.973070937501983e-15
130537001,513497583,57,3.991114096919612e-15
130537001,1489287721843671047,90,5.889821178851082e-15
130537001,1383472028317982736,87,1.7580079723137458e-14
130537001,1542612311864754181,84,5.246853028421377e-14
130537001,1030124031733911553,84,5.246853028421377e-14
130537001,1457427348979126274,83,7.55409684933192e-14
130537001,279178016,79,3.2454279181885e-13
130537001,507118418,76,9.683706151562924e-13
130537001,1364236692073439237,74,2.0069294713105005e-12
130537001,1692796112,73,2.889153329656727e-12
130537001,194600529,73,2.889153329656727e-12
130537001,247222140,71,5.987341161723002e-12
130537001,714783656234057728,42,7.44908000499365e-12
130537001,2248969512,70,8.619040864009962e-12
130537001,3321096279,70,8.619040864009962e-12
130537001,913437439213129729,53,1.6029470489534194e-11
130537001,792793865489117184,68,1.7860567954957484e-11
130537001,859445258362466305,66,3.700952690973294e-11
130537001,964719079,66,3.700952690973294e-11
130537001,1166400905299877890,50,4.895689429446438e-11
130537001,1519382878815199233,64,7.668558718649945e-11
130537001,1466483308548739073,64,7.668558718649945e-11
130537001,1218573446881468422,63,1.1038424317482655e-10
130537001,1361172523296182281,63,1.1038424317482655e-10
130537001,4192716989,63,1.1038424317482655e-10
130537001,1168042548113358849,59,1.2638184580175846e-10
130537001,2184531680,55,2.5679641936858306e-10
130537001,191191551,59,4.738439127544139e-10
130537001,1503423117733023753,58,6.820340874484939e-10
130537001,1391028897920266245,58,6.820340874484939e-10
130537001,229160327,57,9.816854275613353e-10
130537001,266700017,57,9.816854275613353e-10
130537001,467573735,34,1.0121398203251244e-09
130537001,1379339412224544768,56,1.4129737584687366e-09
130537001,1490653054605176833,50,1.610174337580005e-09
130537001,1277303148,34,1.6893712392609636e-09
130537001,2174691850,55,2.033720831703411e-09
130537001,1331035350,54,2.9271438605683055e-09
130537001,391514883,53,4.2130080284872776e-09
130537001,4021937662,53,4.2130080284872776e-09
130537001,1481709254625173511,53,4.2130080284872776e-09
130537001,1485525135365128192,52,6.063676115314794e-09
130537001,950438952288374784,44,7.2593315496951125e-09
130537001,2955233225,50,1.2560585501689498e-08
130537001,279196079,50,1.2560585501689498e-08
130537001,2464999802,32,1.603533535989435e-08
130537001,4038500361,49,1.8077570497305282e-08
130537001,1003880257743720448,33,2.463218824452306e-08
130537001,359575076,48,2.6017510241621675e-08
130537001,1462014699797680130,48,2.6017510241621675e-08
130537001,1553819465539780608,48,2.6017510241621675e-08
130537001,1233305901756489728,48,2.6017510241621675e-08
130537001,2941299257,48,2.6017510241621675e-08
130537001,1555883661613989889,37,2.9619258447625514e-08
130537001,1559966984212725764,28,3.0351953584346386e-08
130537001,2801528655,23,3.681156500716858e-08
130537001,1390662355323924481,47,3.7444401685592855e-08
130537001,3120704082,40,3.903212187520917e-08
130537001,518486571,31,5.379813456985972e-08
130537001,1283515409992384513,46,5.38894247905926e-08
130537001,913718930404990977,46,5.38894247905926e-08
130537001,1556585763965485057,46,5.38894247905926e-08
130537001,1290192406797836290,28,7.676070144246653e-08
130537001,1710348528,45,7.755605179119189e-08
130537001,1488248285697556484,45,7.755605179119189e-08
130537001,1911651564,45,7.755605179119189e-08
130537001,1549029483348385792,44,1.1161519637393073e-07
130537001,1184807557380091905,44,1.1161519637393073e-07
130537001,1055054525285982209,44,1.1161519637393073e-07
130537001,1498934294173130761,44,1.1161519637393073e-07
130537001,1487413159753363456,36,1.2324635344832064e-07
130537001,1126367057442897920,43,1.2860406942362743e-07
130537001,412665412,28,1.5315661019430146e-07
130537001,3288652618,43,1.6062992454713886e-07
130537001,2306006243,43,1.6062992454713886e-07
130537001,713448101785288708,34,1.8226864856265976e-07
130537001,1172065298473717761,36,2.196625023154596e-07
130537001,1349169332773916673,42,2.3116659458252256e-07
130537001,861157601962283008,42,2.3116659458252256e-07
130537001,3072358084,30,2.6116822341045095e-07
130537001,123090821,41,3.326742509259973e-07
130537001,1492601051278675974,41,3.326742509259973e-07
130537001,1127210403489034241,39,3.352469599686886e-07
130537001,1486277270671171584,35,4.1085127875582267e-07
130537001,4914915772,29,4.1494060864070045e-07
130537001,1207693260484943875,25,4.2747749280864506e-07
130537001,952222190979702784,24,4.4033685915723226e-07
130537001,156993070,40,4.787500064303341e-07
130537001,1166765394977275904,40,4.787500064303341e-07
130537001,826716704684273665,40,4.787500064303341e-07
130537001,1313136197594746880,39,6.88959814103402e-07
130537001,1167445501584859137,39,6.88959814103402e-07
130537001,349642471,38,6.974365043453517e-07
130537001,908445731891146753,27,8.007448796546246e-07
130537001,1073671284603666432,38,9.914583674674061e-07
130537001,1242817015372492800,30,1.0522803840412866e-06
130537001,1544200850905636864,36,1.0843750459295085e-06
130537001,897701751364743170,37,1.4267588243965279e-06
130537001,412501254,37,1.4267588243965279e-06
130537001,1493211520511225859,37,1.4267588243965279e-06
130537001,1251524609498898432,37,1.4267588243965279e-06
130537001,1325206091613892609,37,1.4267588243965279e-06
130537001,1535511922338152449,22,1.6471855556493516e-06
130537001,366019538,36,2.0531569334215772e-06
130537001,1518885570461712384,36,2.0531569334215772e-06
130537001,1367806057146417158,26,2.100105684379963e-06
130537001,487653402,23,2.1719501008414467e-06
130537001,2876208495,22,2.8643955053432463e-06
130537001,1468584911045283840,18,3.0828795919242526e-06
130537001,1492632682118983683,32,3.4896070750097557e-06
130537001,1897804778,22,3.821837794595561e-06
130537001,376610294,34,4.251594002944392e-06
130537001,1385276972763336704,34,4.251594002944392e-06
130537001,1525176408095567872,34,4.251594002944392e-06
130537001,1457390563523768320,18,5.321965358426334e-06
130537001,1550808280641015808,33,6.118005278754601e-06
130537001,321313255,33,6.118005278754601e-06
130537001,1247550335066963971,33,6.118005278754601e-06
130537001,1479876891284807682,33,6.118005278754601e-06
130537001,1552254114645610497,25,7.303764124165157e-06
130537001,448693263,16,8.539528962659075e-06
130537001,1509078193009008643,32,8.803662881109584e-06
130537001,356050856,32,8.803662881109584e-06
130537001,868298592,32,8.803662881109584e-06
130537001,1349447795275653123,32,8.803662881109584e-06
130537001,96782626,20,1.0296569610671479e-05
130537001,1352326627477377025,20,1.2140950076504972e-05
130537001,861619615,31,1.2668128359258479e-05
130537001,3033453713,28,1.3821256945742622e-05
130537001,204814083,16,1.4218377779052761e-05
130537001,1329691492391284736,25,1.5106151745200514e-05
130537001,1635753799,23,1.593589799082446e-05
130537001,4382443697,30,1.7329677483305373e-05
130537001,1034105376109735937,30,1.8228754749210774e-05
130537001,820489519,30,1.8228754749210774e-05
130537001,1371084660722262016,30,1.8228754749210774e-05
130537001,52886244,30,1.8228754749210774e-05
130537001,226171288,30,1.8228754749210774e-05
130537001,403051679,15,1.8812389067764045e-05
130537001,957427112,21,2.0593242130478164e-05
130537001,1227333289,23,2.073464940779042e-05
130537001,1064269692,15,2.2132882769450743e-05
