source,target,weight,p_value
1447233287060180993,1550079016538980352,6,0.007424381065667362
1447233287060180993,2625308615,12,0.007648347042229165
1447233287060180993,2211353832,10,0.009468309830885322
1447233287060180993,1450098021660831488,8,0.009580132974701085
1447233287060180993,1498243761427693568,8,0.009845721619234117
1447233287060180993,134171389,6,0.010000838428384779
1447233287060180993,47373547,6,0.011214587840286902
1447233287060180993,813106086366560128,11,0.011224649398428552
1447233287060180993,618540945,16,0.011558588958093075
1447233287060180993,1118833070675722240,10,0.011578762924545034
1447233287060180993,56085214,7,0.012090376321914512
1447233287060180993,1349466010835889920,6,0.012654081158951667
1447233287060180993,291928126,5,0.013050639620055645
1447233287060180993,2999709473,8,0.013443500240705107
1447233287060180993,171981193,6,0.013538138354802607
1447233287060180993,1421791426292109312,8,0.014724906899971704
1447233287060180993,4254101320,11,0.015224181576946338
1447233287060180993,1307390346,5,0.015387415026200887
1447233287060180993,1092084720,5,0.016390090163787754
1447233287060180993,1534949896515641088,6,0.016768107972548858
1447233287060180993,331617619,6,0.017497009567451104
1447233287060180993,935898741105660032,7,0.01851984107195565
1447233287060180993,246056818,4,0.02025654516470823
1447233287060180993,1946791908,5,0.02195550434143024
1447233287060180993,46224994,7,0.021978959838900806
1447233287060180993,1537274166,6,0.022020008692870078
1447233287060180993,1193971932972113920,6,0.022921564283297023
1447233287060180993,814227,7,0.022930362929253503
1447233287060180993,111696944,6,0.02331058064551066
1447233287060180993,278907226,5,0.02467587819340925
1447233287060180993,2251943851,6,0.025181543058000598
1447233287060180993,1491612084248977408,10,0.02541812873746977
1447233287060180993,350256698,6,0.025779421589971346
1447233287060180993,99311222,6,0.0259028049569211
1447233287060180993,963073442,7,0.025933950860793812
1447233287060180993,301472434,5,0.025941363930893406
1447233287060180993,932189898001518592,5,0.0262830324759977
1447233287060180993,469398862,7,0.026715701236917046
1447233287060180993,132880191,5,0.029362490365717975
1447233287060180993,998943681964068864,10,0.029622148668840376
1447233287060180993,1318108844,5,0.030140245577496172
1447233287060180993,1530425073655599104,4,0.03275675867289639
1447233287060180993,2871241720,7,0.03341110896482997
1447233287060180993,493539845,4,0.03394927008612387
1447233287060180993,161776806,7,0.03426011078830876
1447233287060180993,35525950,8,0.03511987211288601
1447233287060180993,2182502256,6,0.03526241118396481
1447233287060180993,1480572680558501888,4,0.036111320971374004
1447233287060180993,1571776876040916736,7,0.03724379464397415
1447233287060180993,1090946543740432384,6,0.0375961425303756
1447233287060180993,1111691492,4,0.03877218210303819
1447233287060180993,1221787508998049536,6,0.039004633193301184
1447233287060180993,1029182665,4,0.041383777120748165
1447233287060180993,929492896381919232,4,0.042229174769792294
1447233287060180993,1226537390690521088,4,0.04308825058585282
1447233287060180993,364264167,4,0.04421497038741139
1447233287060180993,413048751,4,0.04498609497273447
1447233287060180993,883458801495666560,5,0.04516709758637587
1447233287060180993,1356889910825938688,6,0.04675458434626341
1447233287060180993,1261350182702252032,6,0.0482847964218621
1447233287060180993,942463485073657600,4,0.04832881835219655
1447233287060180993,408364534,5,0.04852322906301283
1447233287060180993,4897124920,4,0.04861733413629583
1447233287060180993,733035567458492416,4,0.04977323824249609
1300916262369984512,1323186403614875648,594,3.388519173057721e-69
1300916262369984512,1150384973922349056,208,4.2946413105619605e-34
1300916262369984512,998943681964068865,146,1.3663741814145322e-26
1300916262369984512,986268867839385603,208,1.4647679608462885e-24
1300916262369984512,2858584827,155,2.6343261005781417e-24
1300916262369984512,1112397484058427393,123,2.300134335764304e-23
1300916262369984512,431084648,106,2.4205433779391745e-23
1300916262369984512,295090952,95,6.139648301608918e-21
1300916262369984512,1735223353,173,1.5379355448400056e-20
1300916262369984512,765555246,164,6.040332574301639e-20
1300916262369984512,1495855082734297095,86,7.291012661016057e-20
1300916262369984512,351495967,78,3.7924402130201057e-19
1300916262369984512,103050337,95,4.749737855801258e-19
1300916262369984512,305255857,113,2.4611047203796723e-18
1300916262369984512,1247360977,73,9.207677093445982e-18
1300916262369984512,797679000,83,5.738599166378135e-17
1300916262369984512,1470743907025797126,128,2.605955092064503e-16
1300916262369984512,1372830872,63,1.0170717860857018e-15
1300916262369984512,1215779772762148865,109,1.672285035561468e-15
1300916262369984512,24195377,48,1.7131656841946748e-15
1300916262369984512,1025143716,56,2.0274297404434246e-15
1300916262369984512,3631495096,109,2.1843517933333903e-15
1300916262369984512,820489519,109,3.2021439148931236e-15
1300916262369984512,901024626402357248,91,4.723306748310917e-15
1300916262369984512,2731197053,62,1.3741655362323765e-14
1300916262369984512,1886587626,119,2.413197240215675e-14
1300916262369984512,3412968784,33,3.685640798609406e-14
1300916262369984512,908731428124397568,74,4.4366268150253006e-14
1300916262369984512,2496213907,91,4.758664490854299e-14
1300916262369984512,1326282364763447296,46,6.339657351457681e-14
1300916262369984512,2216179636,115,6.936234826321908e-14
1300916262369984512,345535835,83,7.67468993226551e-14
1300916262369984512,1319900551363108864,59,8.354422036916078e-14
1300916262369984512,824532908207722496,98,9.374086710797384e-14
1300916262369984512,1015965682742284288,88,1.1965239493668454e-13
1300916262369984512,632742781,56,1.481689487433711e-13
1300916262369984512,1004967978386026496,78,2.1539329166806676e-13
1300916262369984512,210787486,75,2.839104108340616e-13
1300916262369984512,3031381762,66,4.5242717653808177e-13
1300916262369984512,522131924,65,5.208422676947173e-13
1300916262369984512,1357352206777868290,60,7.179797847943342e-13
1300916262369984512,589283111,58,7.30051421971432e-13
1300916262369984512,1504445691736829952,54,1.016049070536875e-12
1300916262369984512,15735970,69,2.6743932572870114e-12
1300916262369984512,464612109,94,2.988397578183426e-12
1300916262369984512,499561762,100,3.6317537790789107e-12
1300916262369984512,441973402,70,4.110723568392087e-12
1300916262369984512,2429285868,79,6.0337595311051225e-12
1300916262369984512,1234744238228803585,57,8.934189324363542e-12
1300916262369984512,1571560526366347267,69,1.2095522440499581e-11
1300916262369984512,3436897611,41,1.6932565367253035e-11
1300916262369984512,317879495,72,1.8013382885625936e-11
1300916262369984512,219802693,38,1.9284546380888807e-11
1300916262369984512,512377689,65,1.9628405167908463e-11
1300916262369984512,1310209976,47,2.2882173188004363e-11
1300916262369984512,734626206,49,2.3541221066284255e-11
1300916262369984512,1123753874102390784,33,2.6879565437214448e-11
1300916262369984512,370895961,40,9.308421448080758e-11
1300916262369984512,958958707840311303,41,1.0378562373702082e-10
1300916262369984512,1130107176075321345,42,1.1024543922307848e-10
1300916262369984512,933097573476286465,49,1.2506388543109026e-10
1300916262369984512,4160599461,68,1.3936280140471585e-10
1300916262369984512,300888596,40,1.9465804122939378e-10
1300916262369984512,1037049997,40,2.1262433445735927e-10
1300916262369984512,1219868695,34,2.4251768339702854e-10
1300916262369984512,1573771672691286018,83,3.216304489788458e-10
1300916262369984512,1083680015492022273,44,3.994954312087411e-10
1300916262369984512,1407292613871476736,31,4.3841082080886293e-10
1300916262369984512,1557648967701241858,51,7.921795970482698e-10
1300916262369984512,1240214959776239616,69,8.252093863287645e-10
1300916262369984512,4702133172,41,9.641985493318428e-10
1300916262369984512,140606748,45,1.263528771792307e-09
1300916262369984512,383414938,53,1.4265544662301978e-09
1300916262369984512,374516225,30,1.5012181138863224e-09
1300916262369984512,1139996376060895248,50,1.5960333140479696e-09
1300916262369984512,2157554042,33,1.8465587528952681e-09
1300916262369984512,14073125,63,1.8595392516568175e-09
1300916262369984512,1577346333475733508,74,1.862645149230957e-09
1300916262369984512,1652843454,35,1.882147445665247e-09
1300916262369984512,1160238387753865219,30,2.2647069980813087e-09
1300916262369984512,1035648571163521024,48,2.323933334630843e-09
1300916262369984512,1090601462508544000,45,3.0243033780422146e-09
1300916262369984512,887576396,27,3.3272916802602203e-09
1300916262369984512,378489654,31,4.065988875045235e-09
1300916262369984512,1370300701,40,4.083234596144974e-09
1300916262369984512,1085469962976837633,35,4.584162334249428e-09
1300916262369984512,851233315,35,4.904507826443764e-09
1300916262369984512,1508528078854795271,48,5.018027541134999e-09
1300916262369984512,773459290417983490,25,5.88369362381415e-09
1300916262369984512,957743786628665344,33,6.01971476951488e-09
1300916262369984512,2221815392,41,7.245645872033482e-09
1300916262369984512,1172019419557638144,36,7.322981251681012e-09
1300916262369984512,1400405638916804608,34,7.47030844647529e-09
1300916262369984512,1556455656,57,1.1153211111716127e-08
1300916262369984512,1449711685942628357,39,1.1434670256155978e-08
1300916262369984512,440020596,32,1.3046871606950999e-08
1300916262369984512,989042576362754049,44,1.6142384262472154e-08
1300916262369984512,350920742,40,1.7527181479804817e-08
1300916262369984512,2463261828,43,1.7777441383476762e-08
1300916262369984512,1460712403801452548,35,1.9283852751333932e-08
1300916262369984512,1304915840161263626,46,1.9581781310994214e-08
1300916262369984512,2267398621,28,2.1868657183906902e-08
1300916262369984512,1191459938297667587,40,2.339628224088963e-08
1300916262369984512,1546056905876971521,38,2.8651179995807006e-08
1300916262369984512,1028524926,37,3.1683963407127034e-08
1300916262369984512,1111697667946659840,65,3.698634578730844e-08
1300916262369984512,786276460080209920,31,4.1588827030603615e-08
1300916262369984512,1156225273928527872,55,4.5755230308806304e-08
1300916262369984512,1064950180410269698,43,5.5964825693872436e-08
1300916262369984512,3308375333,63,6.119522119373866e-08
1300916262369984512,1169685320402722817,23,6.13265681235708e-08
1300916262369984512,111696944,26,6.601272551234351e-08
1300916262369984512,576471812,27,8.263058282723758e-08
1300916262369984512,1166155885359652866,38,9.232538442203507e-08
1300916262369984512,4877601425,40,9.850654127565255e-08
1300916262369984512,1376558833380757506,47,1.1822687440680324e-07
1300916262369984512,1042626974,32,1.3540417339244458e-07
1300916262369984512,2268796084,60,1.3811889019073262e-07
1300916262369984512,1418198560483446785,43,1.475132765355962e-07
1300916262369984512,613681014,21,1.665607983214476e-07
1300916262369984512,478570521,23,1.951586004259018e-07
1300916262369984512,517721087,29,2.0109654789041137e-07
1300916262369984512,1463112943160209412,25,2.394747119716911e-07
1300916262369984512,2844869322,31,2.4159385732546383e-07
1300916262369984512,1019202374773112832,36,2.4864254671551515e-07
1300916262369984512,215976090,27,2.609703379106095e-07
1300916262369984512,1250530012383588353,26,2.7281914497298563e-07
1300916262369984512,793367160341094400,41,3.599015811943803e-07
1300916262369984512,1140517423,45,3.762482769002476e-07
1300916262369984512,504987991,29,3.859723216421627e-07
1300916262369984512,1567501160323350531,56,3.9624119825572683e-07
1300916262369984512,821879334,31,3.991118272498636e-07
1300916262369984512,877770849830481920,20,4.7374496344803623e-07
1300916262369984512,45300696,26,4.769464198702171e-07
1300916262369984512,989972490402353152,26,4.772667191590689e-07
1300916262369984512,99702635,29,5.039501163192435e-07
1300916262369984512,1219891410830270464,28,5.168527163331076e-07
1300916262369984512,1435183072778113025,34,6.346414881069868e-07
1300916262369984512,771845959697530881,24,6.689096200192917e-07
1300916262369984512,1376226833000173576,30,6.879812601093263e-07
1300916262369984512,860927713368035333,50,6.889764658075123e-07
1300916262369984512,2286587812,25,6.94974061253073e-07
1300916262369984512,58016005,24,7.250149307922309e-07
1300916262369984512,2874770217,31,7.411339199001941e-07
1300916262369984512,701927677,37,7.893643536800896e-07
1300916262369984512,929979326686261248,25,8.009675805138173e-07
1300916262369984512,577409388,21,8.216394452370078e-07
1300916262369984512,886389183929077760,28,1.0034286457733496e-06
1300916262369984512,3080186967,26,1.059633134158787e-06
1300916262369984512,1214246351464062976,27,1.1122376806297987e-06
1300916262369984512,1450853940615127043,52,1.1225412720059477e-06
1300916262369984512,966592213,41,1.250489928079363e-06
1300916262369984512,826098076880400385,27,1.3674354575811603e-06
1300916262369984512,1330133173636894722,38,1.3792559233723095e-06
1300916262369984512,1053632622465818624,28,1.4130464502682323e-06
1300916262369984512,1261350182702252032,26,1.5736465017525319e-06
1300916262369984512,888132475028779008,18,1.706386613774805e-06
1300916262369984512,798091854768177156,26,1.9073486328125e-06
1300916262369984512,61141361,26,1.9403796684084135e-06
1300916262369984512,1197095222267830273,21,1.956745155664906e-06
1300916262369984512,89014481,32,2.1293993551210954e-06
1300916262369984512,949338906226552833,20,2.4847444698732443e-06
1300916262369984512,493838022,49,2.5050238317740305e-06
1300916262369984512,312186822,19,2.5201139891098767e-06
1300916262369984512,1082767022897942529,18,2.8430288029929676e-06
1300916262369984512,22598131,18,2.929492036883267e-06
1300916262369984512,466348695,19,3.2264606187771934e-06
1300916262369984512,1510191788102983680,18,3.411853229370806e-06
1300916262369984512,266222825,19,3.498842926467446e-06
1300916262369984512,1427559614833385473,24,3.499588365307437e-06
1300916262369984512,2469738253,22,3.6687774391892466e-06
1300916262369984512,938867301650231296,22,3.7361813485700663e-06
1300916262369984512,1320100111976964104,22,3.897307877133909e-06
1300916262369984512,193049390,19,4.005882348640248e-06
1300916262369984512,2328118725,27,4.306293476164864e-06
1300916262369984512,811304628348481536,36,4.682904652895953e-06
1300916262369984512,356159314,38,4.7663733210068626e-06
1300916262369984512,1556721153221222401,20,4.825447700889992e-06
1300916262369984512,4579400249,32,4.826384706870124e-06
1300916262369984512,526799237,20,4.9214490801708535e-06
1300916262369984512,2418090724,29,5.187066275066233e-06
1300916262369984512,2328471661,24,5.321965358426334e-06
1300916262369984512,1145548964,38,5.3745519689806266e-06
1300916262369984512,1428354376532336645,20,5.558965803454232e-06
1300916262369984512,961233370821914624,32,5.677856039187699e-06
1300916262369984512,1429710335515181056,15,6.106984838705245e-06
1300916262369984512,1543675853413965824,31,6.3529825529906374e-06
1300916262369984512,1003993784718278656,40,6.36253623331521e-06
1300916262369984512,890577630327705600,18,6.85841765177766e-06
1300916262369984512,614101601,32,8.126241705404348e-06
1300916262369984512,785129133009494021,26,8.205397232467602e-06
1300916262369984512,321885054,17,8.276087253697162e-06
1300916262369984512,1297163422862389248,21,8.742175986972776e-06
1300916262369984512,48971201,23,8.766102993338603e-06
1300916262369984512,2330730353,21,9.141904555020359e-06
1300916262369984512,1537330274,21,9.299554806105336e-06
1300916262369984512,22006895,16,9.723271711178088e-06
1300916262369984512,1179962942,22,9.740030457607698e-06
1300916262369984512,280242927,15,9.995917951324194e-06
1300916262369984512,143102350,18,1.0265999616612982e-05
1300916262369984512,462727397,17,1.0278031931360761e-05
1300916262369984512,752010888,35,1.0314506611921894e-05
1300916262369984512,2191871464,22,1.0585847154281855e-05
1300916262369984512,2342630384,14,1.0716465951690047e-05
1300916262369984512,2478737879,18,1.0722739575707098e-05
1300916262369984512,1198685942648889345,20,1.0914792280417202e-05
1300916262369984512,304622187,19,1.1319692426460444e-05
1300916262369984512,456172613,23,1.1400074838560886e-05
1300916262369984512,947379128537411584,19,1.1445154875140976e-05
1300916262369984512,1132364009641074688,16,1.1656136748715221e-05
1300916262369984512,1893283914,32,1.203237651533502e-05
1300916262369984512,511750340,14,1.213557517489639e-05
1300916262369984512,856153486182031360,19,1.3121183141605334e-05
1300916262369984512,1166400933183545344,19,1.3736366680312814e-05
1300916262369984512,870931953092100098,24,1.4460789040789807e-05
1300916262369984512,3586257136,15,1.4593216555416339e-05
1300916262369984512,899254099161559040,21,1.5211564248178502e-05
1300916262369984512,4876948905,37,1.5630989908012313e-05
1300916262369984512,1379378427099287554,19,1.6008313610466826e-05
1300916262369984512,1534659555711500290,24,1.605331261160588e-05
1300916262369984512,2346923772,23,1.6602211428055027e-05
1300916262369984512,967799568015425542,19,1.6927862523917417e-05
1300916262369984512,1485623783021027328,13,1.7263266725598758e-05
1300916262369984512,1114098782,16,1.7788580385001455e-05
1300916262369984512,2870082475,24,1.828268145436525e-05
1300916262369984512,434279064,20,2.1533376706890137e-05
1300916262369984512,1572875745315229698,26,2.197039896350049e-05
1300916262369984512,4852791159,19,2.2168198250161423e-05
1300916262369984512,809061397741142020,23,2.2445641233995694e-05
1300916262369984512,947015537808281600,17,2.3688121883259725e-05
1300916262369984512,815552279797448704,14,2.44639586916005e-05
1300916262369984512,423048951,15,2.5566319291558568e-05
1300916262369984512,257517267,13,2.6363520991344702e-05
1300916262369984512,1550399938147876864,16,2.642045612654668e-05
1300916262369984512,2431061097,23,2.7581170682121925e-05
1300916262369984512,1117415327615397890,35,2.7807323707739836e-05
1300916262369984512,2804233346,15,2.848705982983323e-05
1300916262369984512,428469345,23,3.03446196193441e-05
1300916262369984512,429054107,15,3.0954998026708554e-05
1300916262369984512,1384844118761869313,14,3.178377532566913e-05
1300916262369984512,311471528,14,3.237218873084597e-05
1300916262369984512,1092526333735907328,27,3.321875634705055e-05
1300916262369984512,752434136586018816,17,3.4034219804817115e-05
1300916262369984512,1337596044,21,3.4363710963944526e-05
1300916262369984512,1497085635873718285,29,3.514462888309558e-05
1300916262369984512,71821297,19,3.639849060228348e-05
1300916262369984512,1290097460,28,3.6561584400629733e-05
1300916262369984512,1408800967361970182,20,3.681745998023307e-05
1300916262369984512,1371961211110166540,17,3.7938687452067224e-05
1300916262369984512,1171784627461251073,21,3.9301586545714324e-05
1300916262369984512,570833587,20,4.2024413651168666e-05
1300916262369984512,440737015,17,4.6309016598963896e-05
1300916262369984512,1498639458484297732,17,4.682871365404635e-05
1300916262369984512,2903541269,17,4.856175096674601e-05
1300916262369984512,951954227525505025,24,4.978381251817506e-05
1300916262369984512,1547829151100334088,31,5.31723398654382e-05
1300916262369984512,1253733537162952705,23,5.696754158829345e-05
1300916262369984512,245356589,16,5.6990370472875266e-05
1300916262369984512,1043080468084797441,14,5.844080215394942e-05
1300916262369984512,869873746559062017,20,5.863485064914404e-05
1300916262369984512,2182009663,15,5.9445202357125716e-05
1300916262369984512,781596242686148608,15,6.11649030093312e-05
1300916262369984512,481409710,16,6.574694999587776e-05
1300916262369984512,747766673529249792,25,7.130627348833038e-05
1300916262369984512,1566864856199974912,35,7.194342608256105e-05
1300916262369984512,17876465,11,7.60145464883432e-05
1300916262369984512,133342361,13,7.6868531684423e-05
1300916262369984512,854504617,17,7.980584762998421e-05
1300916262369984512,1384254345089142787,18,8.03402376701711e-05
1300916262369984512,1251605058,15,8.113155133976453e-05
1300916262369984512,1052927598,16,8.259919808273312e-05
1300916262369984512,839504455670300672,15,8.999458040939027e-05
1300916262369984512,1380138420010414084,16,9.012475836825676e-05
1300916262369984512,2820333045,18,9.112913903373682e-05
1300916262369984512,1344112440586481667,13,9.620388758376355e-05
1300916262369984512,803696299354849280,14,9.728024340266071e-05
1300916262369984512,806519922209726466,16,9.770960558736611e-05
1300916262369984512,337730822,12,0.00010235362987222068
1300916262369984512,3776006296,13,0.00010526546731985063
1300916262369984512,125744627,12,0.00010826077044570998
1300916262369984512,1226537390690521090,20,0.00011201762881356756
1300916262369984512,1394732834,15,0.0001220703125
1300916262369984512,1306583938219925507,19,0.00012271706574440812
1300916262369984512,474967536,12,0.00012587821335420868
1300916262369984512,1000480351905632258,23,0.00012646517584015982
1300916262369984512,762755907956666368,12,0.00012698976945060717
1300916262369984512,566274413,11,0.00012703182315216982
1300916262369984512,2966129883,12,0.00013234889800848443
1300916262369984512,1248547729569177601,15,0.00013365718214298589
1300916262369984512,835122590,21,0.0001351805428941792
1300916262369984512,1201632604262457346,14,0.00013704821561564079
1300916262369984512,943625339615547392,23,0.00013920271885581315
1300916262369984512,1683864650,12,0.0001396123056094249
1300916262369984512,1574414568859865090,16,0.00014087920405091075
1300916262369984512,977309495033565188,11,0.00014487384623338312
1300916262369984512,415619638,16,0.00014864314614740817
1300916262369984512,1348574167843692544,18,0.00014888993519633547
1300916262369984512,1266646404,13,0.00014958734309808766
1300916262369984512,427694799,16,0.000154372488598499
1300916262369984512,1463260896541560833,14,0.00015505761455913603
1300916262369984512,240710359,13,0.00015747064301996198
1300916262369984512,3345584741,13,0.00016470383116400507
1300916262369984512,1079810941204791296,27,0.00016806843099572073
1300916262369984512,2479381757,14,0.00016947149733033387
1300916262369984512,959569726979616768,20,0.00017263685168944964
1300916262369984512,1036982799549513728,32,0.00017282443059612427
1300916262369984512,241289430,12,0.00017513233361731874
1300916262369984512,709214119,13,0.00018749767117230332
1300916262369984512,1274984845,15,0.00019370197819832492
1300916262369984512,3003254493,13,0.00019505041674539988
1300916262369984512,1275047630,26,0.00019585539080519678
1300916262369984512,1101531482508722176,17,0.0002034432362588672
1300916262369984512,1252924183673176064,12,0.00021294065461925052
1300916262369984512,347953519,13,0.0002150770436619263
1300916262369984512,1480592966905380872,27,0.0002175104214539273
1300916262369984512,137337075,16,0.00022181549593863946
1300916262369984512,1400460220405403661,15,0.0002258461680138648
1300916262369984512,1251474762460790785,24,0.0002362282227289556
1300916262369984512,1205122244114100224,15,0.0002423681266883239
1300916262369984512,974090952603308032,13,0.00024259025999533184
1300916262369984512,1570045089568661504,12,0.000251266582159975
1300916262369984512,1394277882,15,0.00025334237237053825
1300916262369984512,1059522383202185216,13,0.00026012740925752243
1300916262369984512,882553959516446720,12,0.00026647848491440134
1300916262369984512,1498243761427693569,21,0.00027650573016831266
1300916262369984512,1571473942421938183,12,0.0002818226951289558
1300916262369984512,2375425351,14,0.00028211099074559984
1300916262369984512,1331398375,14,0.00028247724127234536
1300916262369984512,1259852265344598019,19,0.0002827011721361092
1300916262369984512,2360365059,12,0.0002833668755793536
1300916262369984512,391034680,10,0.00028643140787878367
1300916262369984512,1376512162789740559,13,0.0002993097345345039
1300916262369984512,575620232,9,0.00030087401420651397
1300916262369984512,744659342738210816,10,0.0003083381538829578
1300916262369984512,348141611,21,0.00031431715089421655
1300916262369984512,237241091,10,0.00031682201292201906
1300916262369984512,531582375,10,0.00031682201292201906
1300916262369984512,1035546902,14,0.0003174792714133595
1300916262369984512,1024744381419606017,12,0.0003198975693219886
1300916262369984512,1226625111656222720,11,0.00032002197683628523
1300916262369984512,194101852,14,0.00032238547729071613
1300916262369984512,1035805719789010945,15,0.0003255269348298332
1300916262369984512,761637479141310464,14,0.00033345987791116497
1300916262369984512,998157408,13,0.00033719249239483215
1300916262369984512,999191690358480896,13,0.0003452602627543948
1300916262369984512,344093432,15,0.00035160944098424935
1300916262369984512,405834245,10,0.00038264160278668046
1300916262369984512,1572928289819316228,15,0.0003848391753673818
1300916262369984512,456171419,12,0.00039087700648625037
